videoid,conspiracy,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,var_r,var_g,var_b,var_h,var_s,var_v,var_bright,var_bright_sd,var_contrast,var_colorful,median_r,median_g,median_b,median_h,median_s,median_v,median_bright,median_bright_sd,median_contrast,median_colorful
CGLmH3wfa1k,2,0.002213859,0.002656631,0.001328315,0.00376356,0.002656631,0.004649103,0.001328315,0.00642019,0.006198805,0.007305734,1570.924818,1685.940809,1711.025461,791.525179,1253.684397,1697.57386,1617.96487,260.6062306,1727.843841,415.6951137,125.800692,116.9136,113.462352,59.283736,54.997416,132.928068,120.376928,55.43789324,205,26.54720807
lthLW7Ik6Ck,2,0.00279916,0.00209937,0.001749475,0.005248425,0.001049685,0.003848845,0.001049685,0.00349895,0.005948216,0.007697691,2504.913621,2771.74425,2061.338319,2108.203522,1925.977016,1546.437291,1993.536709,343.1166242,3785.630777,708.024374,173.625684,165.96432,172.795644,66.423936,95.29996,200.164112,162.62346,39.13356156,167,65.18394217
joKv_5O01Zs,2,0,0.003552398,0,0.00044405,0.001776199,0.001332149,0,0.003996448,0.001776199,0.005328597,1038.354216,775.9783473,771.6249424,362.9205325,422.8700099,773.0141134,843.5730257,319.3261045,1577.480818,163.1474059,198.958712,206.301078,207.611678,65.103458,22.84337,208.258596,204.659294,71.29925387,222,38.25069016
XsArdIXgRTU,2,0.001282709,0.001624765,0.000684112,0.001539251,0.000769625,0.001282709,0.000940653,0.002308876,0.002479904,0.003933641,263.7573861,430.2857345,459.1621273,950.8090919,303.8467424,350.7973284,304.9416229,315.3417403,2334.279435,39.6882142,128.568672,121.914784,123.911344,82.975796,42.29494,132.9272,124.255976,69.17559767,204,24.98059077
aBoaCHKJKd8,2,0.001761893,0.003775485,0.001761893,0.002013592,0.002013592,0.002013592,0.001510194,0.002768689,0.003775485,0.005537377,1049.803328,982.4497115,1030.882455,318.8528937,445.5337249,1006.098071,999.4151625,92.72705483,970.5073647,62.90793764,104.898932,111.5271,107.1559,63.889532,49.335356,116.171908,108.87692,40.10624148,150,20.99844373
gzx8LH4Fjic,2,0.000797204,0.00091985,0.00073588,0.001165144,0.000674557,0.001165144,0.000306617,0.001655731,0.002391611,0.003618078,10997.86311,10819.52582,11000.81926,157.0637861,1154.040731,10789.41655,10903.8262,446.2128656,4147.744097,240.2753554,218.050732,218.465666,218.470738,17.393128,14.0452,218.852366,218.45345,36.33745817,119,19.8231397
0rELGQfqoGg,2,0.001119069,0.002014324,0.001566697,0.002350045,0.000447628,0.001566697,0.000671441,0.002461952,0.003357207,0.003581021,1094.753316,1015.151839,1108.197965,579.3459542,1080.054768,909.1261595,970.5548119,157.6012784,1456.95909,503.1249726,136.851382,132.36033,132.33242,67.0909,45.001944,148.677676,133.639754,61.49626026,220,30.44375866
1mKITi1D0p0,2,0,0.00610687,0,0.004580153,0.001526718,0.001526718,0.001526718,0.00610687,0.00610687,0.009160305,47.77221649,74.43074694,59.54002893,48.03857464,59.42198418,35.57860252,50.2042262,135.5556332,2034.252484,124.3129027,236.214048,220.365676,194.442752,26.555012,54.96212,239.28774,221.445824,39.14221578,148,50.90365249
54XLXg4fYsc,2,0.001282649,0.002098881,0.00104944,0.001865672,0.001515858,0.001515858,0.001166045,0.002915112,0.003031716,0.004780784,1341.720391,1346.738282,1397.660007,1269.008852,36.95370422,1348.821315,1349.439572,386.4252935,4629.380482,92.89876095,232.364556,233.30972,234.90488,39.292612,7.43748,237.628348,233.236536,27.6931248,97,10.97412517
sQwheE7wJZY,2,0.000351989,0.002463921,0.001055966,0.001407955,0.001407955,0.001407955,0.000703977,0.002111932,0.002463921,0.002463921,1000.287127,548.966832,474.1499355,686.1110237,392.126415,721.7270697,624.4804088,46.70554896,560.8206623,53.56387001,174.45656,154.333336,136.72236,27.299476,67.633868,177.388548,158.261096,46.95955754,183,36.71860042
_UOvPrPoY-s,2,0.002133333,0.001866667,0.001333333,0.0032,0.000533333,0.002133333,0.001066667,0.002133333,0.0048,0.0048,986.9674993,323.533355,630.267935,1087.499783,858.851336,1005.995851,510.1920404,252.0470101,2056.118567,211.2475104,47.772004,38.229916,37.474412,21.459204,38.528148,52.744488,41.5202,63.55714691,186,40.41604175
ylot5uGyyLA,2,0.00092829,0.001624507,0.001624507,0.001972615,0.001160362,0.001392434,0.00092829,0.001624507,0.00336505,0.002900905,1623.216898,738.8054973,608.4026132,395.5740757,3468.819723,670.0506219,843.2393976,127.7697732,747.0502987,381.8587267,124.075802,112.520762,114.591128,95.003806,67.58985,128.98318,116.286692,66.7074499,202,27.80979609
jCu5UT647hY,2,0.002275313,0.002275313,0.001422071,0.003128555,0.002275313,0.003128555,0.001422071,0.002275313,0.006541524,0.005119454,1964.569797,2375.411566,2625.406568,923.7794573,1403.524494,2242.481229,2206.258174,273.9350429,1543.312704,513.7552593,123.89607,107.081606,103.53266,60.665874,61.74985,129.495562,111.92034,55.78590769,204,52.96036841
AW2ZsrUVolo,2,0.000803019,0.001686341,0.00040151,0.001365133,0.001124227,0.000803019,0.000481812,0.001686341,0.00208785,0.003131775,75.45207786,63.76877417,76.01477912,344.4589541,352.6437316,102.6471516,62.62909506,369.3279322,1547.416937,112.1401373,98.843028,102.974276,110.66688,54.830812,64.386464,123.382476,102.728344,44.69414667,168,56.26629748
y6h8TIxeg1g,2,0.001465145,0.002159161,0.001310919,0.002467613,0.000925355,0.001850709,0.000925355,0.002313387,0.003932758,0.003624306,2131.729721,2396.915331,1980.148225,1138.100644,1611.755617,1924.172443,2238.123342,123.4752698,1424.230848,341.5802995,145.151952,142.200728,141.077504,84.206776,20.099272,147.69892,142.958756,58.40946432,211,16.30351464
uHIFuLpCe4Y,2,0.000987521,0.002244367,0.001256845,0.00269324,0.001705719,0.00269324,0.000718197,0.003052339,0.003680761,0.00538648,1619.527592,1463.152277,1237.029353,195.4270359,643.0667312,1680.980767,1473.839857,40.83967671,594.5716291,130.8864335,131.66097,129.600038,119.83243,47.765262,49.752416,142.794832,131.019568,53.15673512,185,34.25175857
5DGwOJXSxqg,2,0.001481725,0.001810998,0.001152453,0.003786632,0.000987817,0.001810998,0.000987817,0.002634178,0.004939085,0.004115904,2276.067292,2272.62636,2435.940035,1941.457248,1501.149456,2642.740461,2031.559669,142.2042748,1940.793907,394.7375947,106.848354,94.697046,99.453688,92.402794,93.669614,129.206734,103.790876,39.38453913,148.5,38.13558624
VQlXOOugWXk,2,0.003246753,0.003246753,0.002597403,0.005194805,0.001948052,0.002597403,0.001298701,0.007142857,0.005844156,0.011688312,588.1604902,458.2092595,330.26276,702.0292006,388.463947,444.833167,452.6762987,110.9436319,1072.558577,94.24283626,110.725852,95.428796,91.508168,49.804128,67.96558,113.533656,100.494448,46.51805639,174,31.36571754
OAl54lodJGY,2,0.000882193,0.001221498,0.000542888,0.001221498,0.000814332,0.001017915,0.00067861,0.001425081,0.001832248,0.002375136,5685.994471,6887.311128,7047.497043,168.4571152,1635.847584,5634.110582,6548.695286,304.3483082,3015.024381,133.5137362,217.285124,219.106796,217.318448,56.781456,11.736916,220.384756,218.418548,34.53297825,141,27.53091434
GoXxmzKdick,2,0.00110957,0.00110957,0.002773925,0.002773925,0.000832178,0.00221914,0.001664355,0.001941748,0.005825243,0.003606103,1255.261613,969.8741524,1609.748689,166.3734435,1760.388427,907.9200387,964.24404,177.8727516,1604.496816,517.6632661,168.94636,150.042652,110.441108,42.016248,120.768264,178.170696,152.466004,61.40123106,225,86.34499849
0ztF-419fac,2,0.001733102,0.002310803,0.000577701,0.001733102,0,0.000577701,0,0.001155402,0.002310803,0.002310803,2217.624075,2941.477617,2736.984018,1578.338165,2764.492556,2109.808491,2499.220957,106.8187944,1729.089058,67.0547668,81.586884,65.123016,95.65588,89.557212,91.999944,97.38466,68.71946,37.21118824,145,28.59145927
88ja6KH0ULg,2,0.001096732,0.003290195,0.000438693,0.002193463,0.00241281,0.002193463,0.001316078,0.003290195,0.004386927,0.005044966,231.5608038,112.8478999,88.70457561,419.8904904,213.9816883,56.48008835,128.2682723,151.4728127,1917.396003,582.7791666,229.936378,228.679268,228.252414,14.132438,9.898328,233.871818,229.049198,57.88565973,227,19.16603325
1V2n1xq4CrY,2,0.000464684,0.000929368,0.000464684,0.000929368,0.000929368,0.001858736,0.000929368,0.003717472,0.001858736,0.006505576,806.5438485,816.6372416,844.6573777,205.3948864,193.039502,808.5594788,814.7189234,188.2421798,1604.890425,108.068314,142.787266,146.325408,155.580356,63.034206,51.64274,163.972286,146.089862,68.26070436,198,41.0302923
5K9fpJq3MNg,2,0.001507841,0.003618818,0.002714113,0.003920386,0.001206273,0.003015682,0.002412545,0.002714113,0.005126659,0.005126659,1930.257815,1250.44235,1034.676068,343.8007105,1474.230557,1009.293819,1402.686568,207.2254685,3081.982222,250.8187208,36.728864,73.78577,89.41527,95.564204,184.774726,95.032494,63.995,28.13044495,116.5,60.10457596
GxwOMwC8h6s,2,0.001764446,0.003528893,0.001764446,0.004852228,0.003528893,0.00264667,0.00264667,0.005293339,0.006616674,0.007057786,2106.197104,1741.051635,1981.938117,534.2898645,2053.773726,1172.549789,1734.400826,42.64511619,625.5882956,931.9718758,112.975336,114.372168,105.760896,31.786344,132.786132,150.39984,112.37558,41.26014557,191,98.42073342
CVvGvoMRUhk,2,0.002145462,0.003647286,0.001930916,0.004076378,0.002789101,0.004505471,0.002145462,0.003647286,0.00686548,0.00686548,1169.711032,1516.230413,1548.886912,745.249093,613.1451226,722.8812685,1057.430231,297.9652868,6294.788791,308.8182126,142.821786,190.27827,189.142908,85.035998,75.77694,194.255336,176.429712,41.48160577,159,47.6398384
44e12ZVh4Go,2,0.000953743,0.003814974,0.000953743,0.003338102,0.003814974,0.001430615,0.002384359,0.00286123,0.004768717,0.005722461,861.0183023,843.0561288,781.2334966,188.2098858,406.1036554,935.8407289,828.3797546,197.6046547,875.1761186,204.4404943,51.309844,42.599974,39.443452,15.014858,29.644502,54.333936,44.589836,59.41187406,203,29.11869676
P8HC5sOHzus,2,0.001416832,0.002361387,0.000755644,0.003211486,0.001511287,0.002172476,0.000850099,0.003494852,0.004061585,0.005761783,1361.922553,1673.555901,1612.120815,222.2832134,305.3984941,1511.80269,1560.957248,128.6091582,563.3325833,145.3465305,120.375176,110.324564,110.414288,68.062396,63.385696,124.410632,113.319196,88.85284641,246,29.70910124
uwySfplh0hQ,2,0.00220022,0.00550055,0.00110011,0.00110011,0.00330033,0.00440044,0.00110011,0.00440044,0.00880088,0.00440044,4301.999768,3980.243723,3783.790006,826.2005696,897.3837283,4692.446928,3944.161252,387.2379185,3399.48951,371.809936,177.697964,168.122928,151.728048,48.31712,44.481252,184.336344,168.579904,39.29566771,137,26.71591031
arN3ZfxcNf4,2,0.002316602,0.004247104,0.002316602,0.003474903,0.002316602,0.002316602,0.001930502,0.003861004,0.005791506,0.006949807,2084.719056,2460.912183,2665.860379,676.4122015,1449.69618,1941.833167,2135.80184,436.8245288,4390.055845,578.0748686,167.077688,164.72082,147.656212,37.947488,63.463804,180.768216,164.63606,47.69833883,179,50.36708592
8NffZAGELGg,2,0.000537981,0.001506348,0.000322789,0.001075963,0.000968367,0.001075963,0.000430385,0.002689907,0.00204433,0.004411448,9282.457052,8977.805105,9479.641132,114.0824477,729.3035463,9174.627129,9134.909433,521.930751,2520.822566,154.7930737,205.232238,203.319972,209.739454,22.048682,20.90592,212.175336,204.667448,44.54828876,164.5,25.99573081
QnShqaHdYgo,2,0.001524527,0.001524527,0.000986459,0.001972917,0.000807103,0.001703883,0.000896781,0.001703883,0.00322841,0.002869698,742.6888146,756.7160109,769.691813,326.9926107,167.6097627,808.6725041,752.3749756,62.88857701,431.5872038,53.94222916,123.238344,121.624438,121.541998,68.992022,33.909046,128.99713,122.09625,62.36102051,197,18.66060038
EOtBf5U-3d8,2,0.002421866,0.002537193,0.001383923,0.003690462,0.001037943,0.002421866,0.000922616,0.002998501,0.004959059,0.004728405,3367.48371,2947.334104,2315.117566,959.0474276,1440.50603,3505.797156,2921.500301,307.7539868,2323.441245,522.4645762,127.170656,118.995448,109.78085,23.288504,50.897532,129.688106,120.338432,57.84186217,194,19.29702079
DhtO5kzY5js,2,0.001616628,0.001732102,0.001501155,0.003002309,0.001154734,0.002193995,0.001270208,0.002540416,0.004849885,0.004503464,2371.377068,2058.596347,2238.28932,1441.105105,1611.109986,2673.626706,2089.143676,269.04818,2732.349607,226.1771295,72.49398,70.443522,74.580384,74.07881,51.412394,85.74711,71.40593,44.88052671,162,22.44238675
kgzFAdYwYLM,2,0.000281314,0.001265912,0.000421971,0.000984598,0.000632956,0.001054927,0.000492299,0.001547226,0.00225051,0.002461495,3984.818617,4248.866894,4743.993918,421.2583247,1475.897996,4659.169917,4214.309953,384.5381512,3198.781002,152.4523972,10.526768,14.761648,6.236696,22.82696,58.762348,15.319232,12.450964,36.78030915,154,27.64551873
uCbgQzrg9fI,2,0.000471587,0.002593728,0.00070738,0.002122141,0.00070738,0.001650554,0.000943174,0.003772695,0.002829521,0.004008489,148.5504116,228.1002147,508.383629,123.9782397,796.436242,140.1148696,156.3759147,57.99030135,488.4690738,1089.527541,142.849104,122.074408,99.741876,57.312148,115.58974,155.088684,126.914892,52.97158278,197,107.8070569
YgP_Au5RZVw,2,0.001701921,0.002512359,0.001215658,0.002998622,0.00210714,0.002593403,0.001458789,0.003971148,0.004700543,0.005997245,2650.887996,2335.960434,2066.291821,651.0066571,2161.292665,2874.004816,2368.188015,254.7878089,3411.98128,254.4042255,65.792936,66.601208,56.984872,42.153224,65.879004,72.930268,70.023252,51.27245896,188,31.59157186
UAHhhweamIU,2,0.000643087,0.001446945,0.000643087,0.001205788,0.000723473,0.000562701,0.000643087,0.002411576,0.002009646,0.004180064,2794.315111,3180.438784,3925.408911,1159.635315,2635.29416,2697.569326,3081.474767,161.3574545,1473.890073,448.043892,137.57644,135.119716,133.532088,45.586156,27.491372,144.6481,135.394644,45.74082928,164,21.4870979
SSuxVwMkcpA,2,0.001157407,0.002314815,0.00082672,0.001736111,0.001488095,0.001570767,0.001074735,0.002562831,0.003306878,0.005125661,3172.310809,3194.274961,3277.840376,822.6094761,214.5548329,3072.504709,3193.032132,149.2626421,1657.596444,138.4847742,120.547034,116.041212,118.81176,83.9954,41.877028,129.213876,117.785646,52.18142932,198,27.7652502
oWVCd2vPscs,2,0.000503863,0.001343635,0.001511589,0.00117568,0.000503863,0.00117568,0.000839772,0.00117568,0.003359086,0.003023178,3255.765461,3144.263751,3151.257059,176.1782321,135.5455194,3102.551586,3178.059694,562.6520323,5218.592192,109.0319229,244.301032,243.52094,241.458544,7.445444,5.637376,245.315716,243.535744,31.89849744,140,9.990915932
7rrB4sYjfwQ,2,0.000904159,0.002712477,0.000904159,0.005424955,0.000904159,0.002712477,0,0.003616637,0.005424955,0.003616637,0.50848206,0.386688873,0.793507295,0.837864514,1.58248202,0.471902499,0.405382412,1.555824248,0.764079148,0.201965526,156.72374,150.619008,98.502784,37.62402,100.22018,161.56422,146.55794,66.58564821,223,57.40388836
kzu_Qz4ihMU,2,0.00133824,0.00200736,0.00066912,0.0016728,0.00066912,0.00150552,0.00050184,0.0016728,0.00301104,0.005854801,304.8244058,312.7817365,282.469467,274.1799556,172.9223315,230.85444,305.9500709,8.624891445,7.169932584,33.78319702,218.132504,213.119984,222.921344,45.857284,30.685148,224.472088,215.858416,71.51282751,235,30.58099908
nMv1F6BXcEE,2,0.001696353,0.002544529,0.001575185,0.003513874,0.001575185,0.001575185,0.001454017,0.00315037,0.004604386,0.004725554,625.4617969,697.0864839,869.8873193,493.9107873,881.5692388,687.338372,639.8880075,88.34275119,325.8395409,284.2886537,116.535492,112.557904,115.990504,87.440196,61.133772,133.562988,113.5024,58.34611167,210,39.27280294
14mRmD8zHOk,2,0.001057641,0.003172924,0.001586462,0.002115283,0.000528821,0.002644104,0.001057641,0.003172924,0.004230566,0.005817028,1327.302451,1417.42589,512.067004,769.8524063,1918.973797,591.8107545,1138.183024,263.9074645,2781.856727,111.6675441,116.769078,112.497006,83.002886,42.57378,102.884476,125.0767,110.668808,53.73582613,192,54.22122661
EfsqjFJC434,2,0.000449438,0.001797753,0.000449438,0.002022472,0.000674157,0.001573034,0.000898876,0.002247191,0.003595506,0.003370787,672.7841041,1212.42135,1614.546541,51.89335888,660.9801125,686.9489042,1071.778258,172.6516764,1401.565217,118.20809,237.33284,236.623906,236.291686,7.90265,2.750774,238.510394,236.87845,30.13014609,110,12.71389304
AAXeYfGbf0Y,2,0.003931848,0.007863696,0.001310616,0.005897772,0.007208388,0.003931848,0.003931848,0.007863696,0.007208388,0.012450852,815.6296337,829.8331507,835.4935821,86.07839294,194.8122476,766.318305,819.4224248,109.7543077,366.6725376,70.63410216,170.134288,158.389072,165.619866,67.998886,52.585594,174.714324,162.386008,86.17323717,241.5,40.16035364
iIGAmdyZr4Y,2,0.00047619,0.003095238,0.000952381,0.001904762,0.002142857,0.001428571,0.001428571,0.003809524,0.002857143,0.006666667,624.5411787,585.954367,992.6242582,501.7695538,566.8631471,1004.974385,623.4931256,17.36710987,337.2035501,205.6074366,108.611818,99.799218,118.116018,82.97975,93.028306,131.422094,105.238184,42.57331494,155,53.09189499
g-SJwEFR8pw,2,0,0.0041841,0.0041841,0.008368201,0.0041841,0,0.0041841,0.008368201,0.0041841,0.008368201,7733.529883,1952.90533,520.357565,937.011791,7026.26482,673.951436,3003.270611,140.2798829,901.4206897,433.7068092,25.379348,129.158932,182.922142,97.824636,223.88361,183.50129,104.16816,31.97189415,137.5,82.49208626
3xF2Ihjwbpw,2,0.001526485,0.00198443,0.000763242,0.001526485,0.001221188,0.002137078,0.000610594,0.002442375,0.003358266,0.003663563,5600.710272,5557.050658,5612.481406,220.7407912,650.598299,5376.323251,5571.931774,244.7439574,4012.371319,158.9812368,245.218768,245.223876,245.123404,9.354676,5.26564,246.587708,245.275264,26.28747018,115,14.57449261
EUvlT4LYbjE,2,0.000776172,0.0027166,0.000388086,0.001843407,0.001552343,0.001455322,0.000970214,0.003298729,0.003104686,0.00805278,3610.340381,2655.598372,1872.381635,306.2341196,3820.379448,1973.218637,2439.719207,326.1153215,4171.775455,1048.794482,94.273854,156.44122,174.12186,86.60677,123.365312,186.141276,141.306474,47.29131369,187,66.97107154
UPkVbZ9X_jQ,2,0.001069061,0.002351935,0.000855249,0.002351935,0.001069061,0.001710498,0.000855249,0.00277956,0.003207184,0.005986744,991.705642,1124.972866,984.0636844,159.3905786,83.67284058,1182.693185,1067.99673,74.39321254,1102.385984,36.3823493,117.531036,120.599288,112.526076,55.578308,54.820236,128.249228,118.750044,55.76651453,206,34.02072719
nS6jxVCwg-Q,2,0.003151261,0.004726891,0.003151261,0.004726891,0.00210084,0.003151261,0,0.003676471,0.006302521,0.007352941,4174.521982,3185.552756,2521.415082,1430.397623,3986.623228,2841.124364,3191.088812,218.4808822,2262.746935,800.2413265,132.053624,116.552236,109.710284,61.660108,88.582696,141.420288,117.226224,53.24103209,187,55.58096828
sChlFqEeg9k,2,0,0.006610009,0.003777148,0.003305005,0.003777148,0.003777148,0.002832861,0.007554297,0.006137866,0.00802644,2373.716974,2411.851278,2464.92194,201.4157945,482.2110319,2330.809586,2373.577396,104.5203303,1141.476614,224.8009061,77.822808,73.882804,72.47944,20.906476,25.770364,81.070424,74.873972,35.17270319,150,30.40417022
6fGgrNqqpWM,2,0.001335271,0.001649452,0.000824726,0.001492361,0.00117818,0.001256725,0.000746181,0.002002906,0.00294545,0.003338177,482.416238,486.1922947,463.9364035,136.6896995,179.7985378,556.4610125,474.2246443,117.9762258,1223.0775,50.92218922,109.47122,112.211856,108.554348,67.484204,50.512362,119.97288,110.941826,61.24185522,213,24.49565906
0XhzBSMBpuY,2,0.001939058,0.003462604,0.001523546,0.003185596,0.00166205,0.003185596,0.001800554,0.003878116,0.005955679,0.004570637,3755.911699,3663.765967,2950.355426,701.5335204,667.217229,3559.380187,3582.070004,654.9329453,3592.084663,111.8320356,157.63014,159.811896,150.127468,46.443648,39.44822,166.504912,157.805172,53.62006312,195,23.63405013
mCa0JXEwDEk,2,0.00040873,0.000817461,0.000572223,0.000817461,0.000245238,0.001144445,0.000245238,0.001307938,0.001634922,0.002043652,9718.245477,9777.348048,8779.663396,33.89602456,8.997859182,9850.09192,9650.016176,974.5073285,2639.988992,171.4220091,10.46094,10.019564,10.350396,17.497392,21.089792,11.07526,10.13018,33.39746448,121,7.64942321
HMLop-jR8cw,2,0.002077224,0.001466276,0.001466276,0.002565982,0.001221896,0.002199413,0.000855327,0.004032258,0.004521017,0.004643206,2466.24984,2512.032873,2211.980363,625.6497016,962.3082009,2263.797106,2437.320207,284.7821654,2023.491844,179.9628349,111.583688,106.375776,102.76858,71.571044,51.694184,118.36484,106.709076,52.33944093,187,29.87626036
Aj2vB_VITXQ,2,0.000470522,0.001129252,0.000470522,0.000893991,0.000564626,0.001035148,0.00042347,0.001364513,0.001646826,0.002540818,7926.119744,5776.57479,6687.228169,1835.200223,2090.798791,7789.65351,6340.020286,557.2890418,3635.104714,535.7646973,10.472304,11.56096,7.383008,24.934532,66.441376,14.832328,10.505388,28.68075778,119,20.36192382
lVtLEFC-vqU,2,0.001527091,0.001527091,0.001038422,0.002626596,0.000916254,0.001771425,0.000488669,0.001832509,0.003726101,0.004031519,370.7623211,479.2420368,610.2608169,173.4509576,311.9836244,372.7439651,448.1920248,28.50950057,10.33995117,139.6238302,204.779236,203.220908,202.27991,55.293104,21.404788,209.26022,203.520616,74.99828488,241,26.51065151
vyWXQbguLaI,2,0.003921569,0.00130719,0.002614379,0.007843137,0.002614379,0.003921569,0.00130719,0.005228758,0.005228758,0.007843137,1.32660888,1.658919807,1.425741113,3.719804829,9.174630941,1.538131974,1.492390345,1.469306638,0.095301418,0.114214347,71.529836,130.630288,79.76168,56.291614,138.965356,137.534278,107.215256,73.58871165,226,96.89700787
VgMUMia8ep4,2,0.002396514,0.002396514,0.002396514,0.003050109,0.002396514,0.003921569,0.00087146,0.002396514,0.005446623,0.004357298,1857.038708,2084.407268,2144.108872,362.2535668,568.8473422,1853.047755,2011.85519,202.1074994,1032.882602,97.88713743,112.259028,98.248996,92.252308,19.510812,64.186348,112.268516,101.983396,48.42183663,164,30.11794751
nBQ3lOkaAI8,2,0.000737644,0.002704696,0,0.001229407,0.00172117,0.000983526,0.000983526,0.003688222,0.001967052,0.007130563,429.6876883,259.0882023,124.5556314,148.1319169,350.0656561,316.3189005,275.2933772,49.24916098,297.7622304,69.31521616,130.413068,119.233168,108.80642,54.392576,76.14598,136.8022,121.473828,44.62987382,183,41.15575071
6p9t6rPExpQ,2,0.003696858,0.004621072,0.004621072,0.006469501,0.000924214,0.007393715,0.000924214,0.001848429,0.011090573,0.003696858,1792.590055,1320.587668,2235.95124,317.6459733,1182.732254,2032.114191,1185.050037,97.57872509,1578.152965,824.9208683,89.013664,129.153028,127.859504,82.760472,160.971656,166.593392,115.915748,48.27415918,202,93.56566439
RK2IfGPSqO0,2,0.001235178,0.003705534,0.000494071,0.00222332,0.001729249,0.000988142,0.001482213,0.005187747,0.003211462,0.008152174,1796.672451,1187.464009,1005.638979,86.83198363,539.5938395,1229.175713,1264.727311,319.3343763,3104.63792,530.7290899,237.14032,222.603696,200.822876,25.93766,45.832352,239.333236,224.665148,42.37736691,166,46.02971164
nuUwcQaZVJ0,2,0.0009431,0.001257466,0.000628733,0.001257466,0.000314367,0.001257466,0.000628733,0.001886199,0.002829299,0.003143666,3114.552911,2208.290102,1983.604672,797.5809843,716.809186,2216.904676,2400.857834,101.2085597,503.6837216,191.0292021,107.129856,88.333468,84.202312,92.921856,73.248116,112.487824,91.815912,63.02577874,215,54.55114351
jYSStz-8t3k,2,0.002436054,0.003045067,0.003045067,0.004872107,0.002436054,0.005481121,0.00182704,0.004872107,0.006090134,0.007308161,1167.242236,1233.414753,1169.349102,527.0909574,467.0258885,1207.323748,1192.926897,109.8659307,766.8632347,62.32385695,101.310582,99.063974,91.67977,63.804238,61.983022,111.762904,99.731558,54.86550499,200,27.32948174
_R_oAwOx4vM,2,0.000552639,0.001934236,0.000483559,0.001657917,0.001036198,0.001588837,0.000690799,0.002348715,0.002625035,0.004352031,1330.693876,1257.956514,793.499038,570.0646391,1117.822674,966.202296,1205.092129,114.3948252,728.1697574,58.6046341,139.278404,131.998312,130.321308,41.30536,49.680868,147.087064,134.022516,69.5158569,220,38.88020297
SJm2dSrg8cE,2,0.000433877,0.001909059,0.000867754,0.001995835,0.000867754,0.001214856,0.000433877,0.00208261,0.002950364,0.004078445,1.619958884,1.826677857,2.979200264,5.239667636,1.340174401,1.761253957,1.746447474,0.700211028,53.92647537,0.562937888,161.641676,146.764412,143.476006,58.92001,44.129394,164.327942,150.818768,32.89449357,147,27.17395309
YdMQWCC7UWA,2,0.00064,0.00128,0.00032,0.00064,0.00064,0.00096,0.00032,0.0016,0.00128,0.00288,243.2677864,196.0699415,115.9001296,57.45361158,129.6770439,221.3192028,189.5511618,41.44044787,447.6561629,36.42727757,149.286688,133.11666,101.783564,28.23204,99.351944,151.0916,133.623844,64.01722396,207,42.16923992
tMnFBzUmUqc,2,0.001502065,0.002628614,0.001502065,0.003004131,0.000375516,0.003004131,0,0.003379647,0.003755163,0.00413068,616.8919371,633.6108603,887.0850794,398.1654605,558.5133824,713.6908117,574.2383767,70.99763588,1087.714239,147.7521178,126.352612,122.995864,131.250414,79.306052,52.131912,139.93415,125.370156,40.1945022,123.5,32.49335739
INrWb-kl5NI,2,0.000846024,0.001269036,0.001269036,0.002961083,0.000846024,0.002961083,0.000846024,0.003807107,0.00465313,0.005076142,1018.365736,1032.330237,1229.302606,1261.706114,1686.124427,1119.927328,1006.469567,330.1101967,3024.308928,243.1846286,82.758276,82.54986,73.936304,81.47438,63.913572,96.893108,79.602256,47.43006442,186,24.6435064
RyL5wOodCyI,2,0.000788126,0.001970314,0.000788126,0.002889794,0.001182188,0.001182188,0.000656771,0.002889794,0.003415211,0.004071982,88.04860324,194.1479458,154.834761,256.0106812,151.408245,81.02096044,147.6883384,24.63373945,219.2767052,102.1516855,152.605218,138.31991,136.30105,48.377862,62.640758,159.756554,142.588438,64.93611392,218,60.5595865
tbZRo4pw63g,2,0.00128783,0.00386349,0.000643915,0.003219575,0.004507405,0.00257566,0.003219575,0.00515132,0.003219575,0.00901481,4.908065759,3.682182469,3.759142963,4.637752759,6.781689863,4.845904107,3.850368117,1.955559032,23.37397433,0.353791968,100.038022,76.567032,63.97116,47.672168,103.199044,102.104106,82.302678,61.85677109,226,46.54853823
jtFVT-LeTLs,2,0.001594896,0.002525253,0.001196172,0.003455609,0.00132908,0.002658161,0.001594896,0.004518873,0.004651781,0.005847953,847.0238375,795.2521412,840.1377764,595.5817993,939.3634601,862.478636,776.9613907,143.8174508,993.4847321,265.3488739,104.825828,99.728816,95.504618,47.548866,70.459248,113.351818,101.843682,55.23988148,196,35.88836786
xQIhmohkV74,2,0.000638253,0.001241047,0.000567336,0.001311964,0.000851003,0.001347422,0.000638253,0.001524715,0.001914758,0.00234026,101.4591524,83.64826159,93.11559933,34.40742022,11.65687435,80.8716865,89.42127891,43.98103908,327.5574627,4.24362764,149.944792,148.792828,150.718884,47.082944,39.488672,158.164744,149.410544,62.30095593,201,25.76833329
g9jEk_gi__g,2,0.00073193,0.002195791,0.001646844,0.002744739,0.001097896,0.002195791,0.000548948,0.002378774,0.003659652,0.004757548,166.4287323,165.3614401,119.7505234,266.9822031,49.03772317,113.8114724,158.1753498,334.330009,3642.087584,71.41160542,233.32415,234.489608,238.88139,32.28635,13.425236,240.886696,234.443844,49.47225212,189.5,23.92799223
